,Yfi_price
2206,6483.913251293626
2207,9324.752330880929
2208,11086.955490642187
2209,9336.250232476565
2210,5713.483574855299
2211,18033.514434608336
2212,11924.54396153184
2213,15320.619698737304
2214,4406.684948271446
2215,3186.172777148419
2216,13526.283739070332
2217,9772.070827251955
2218,4410.518188663593
2219,39232.84652296171
2220,7417.367654552304
2221,6219.549497981952
2222,14590.333992025684
2223,5868.823815051124
2224,26338.168522527892
2225,2741.6683691061608
2226,7991.06607566661
2227,19947.827691124778
2228,14318.831104880519
2229,13898.52951473085
2230,14900.099942713008
2231,6068.697563348998
2232,1370.5837561428386
2233,3592.602600025105
2234,13531.53237042913
2235,7420.74199125802
2236,16852.27736569168
2237,6297.020558427977
2238,41258.7991080702
2239,3151.4749994468634
2240,7399.174460141668
2241,22619.196568586256
2242,7386.611496772398
2243,11629.73258533301
2244,7387.359594871089
2245,10450.992992664425
2246,7634.760716505651
2247,4802.772777590557
2248,15432.878218691872
2249,9382.041109201868
2250,6251.699451324305
2251,23408.798977932285
2252,13989.245447487356
2253,28404.754983062277
2254,20281.63676571084
2255,2625.2994544199587
2256,31575.98247975138
2257,5394.571474570937
2258,15139.933733947175
2259,9704.959587032099
2260,9650.581356231927
2261,7782.685851075394
2262,26284.577893590438
2263,37111.76464285353
2264,5984.709496856217
2265,17818.2162020502
2266,8661.968184644013
2267,18015.168198367035
2268,7820.349633901884
2269,7383.768579457299
2270,6203.697255986466
2271,7395.12000699
2272,11656.908663431113
2273,35978.92006812658
2274,10151.94594168707
2275,22944.849901193036
2276,9339.97454518998
2277,9948.450999967828
2278,20131.919063395635
2279,4024.317502503845
2280,27308.081792877383
2281,381.3518208900423
2282,19173.240410111805
2283,9686.53266030963
2284,32676.738738179247
2285,16006.730301934516
2286,3877.0016395285948
2287,15204.018346996
2288,281.9155962136095
2289,18238.524779616528
2290,5915.170520651115
2291,11157.713291445538
2292,11703.636503927346
2293,13524.033490677248
2294,10676.73803174396
2295,3552.760308630062
2296,7219.02410408648
2297,7009.328163332368
2298,16157.505478920617
2299,9596.896091816774
2300,13512.644577352514
2301,6133.740465602271
2302,32523.44974708577
2303,29442.141148499857
2304,15055.747813851829
2305,13004.183705678202
2306,5164.398311180416
2307,7163.5212579020745
2308,8836.041052522172
2309,36931.024455912164
2310,12218.17190183605
2311,14394.127428036922
2312,5191.156344007391
2313,12938.259173228922
2314,18313.38548016359
2315,6405.947884507716
2316,4177.282135121259
2317,3597.520120470669
2318,14663.452027006779
2319,21825.466221564413
2320,38749.50395820366
2321,6770.577582574017
2322,11931.047218620464
2323,12621.962621039778
2324,1123.4153719207438
2325,17085.848864918396
2326,13665.882164066179
2327,22853.087200024296
2328,24981.99554832648
2329,2533.3220377125394
2330,12933.890727341304
2331,5380.740012210762
2332,16623.5829518023
2333,37938.64627329133
2334,5199.712719500354
2335,15917.402572127254
2336,18476.46341364505
2337,5136.926807530674
2338,13895.816293159414
2339,15683.452384045951
2340,14785.190922409667
2341,23674.189329423054
2342,17169.47997049461
2343,23633.764963438807
2344,4890.909243985323
2345,7132.110614572948
2346,27164.323124981744
2347,14257.194392499232
2348,13440.943671889963
2349,6383.234248783588
2350,12122.534979046875
2351,8226.82911227201
2352,14219.334934178332
2353,15928.933077233578
2354,8859.8953813164
2355,15612.231055016526
2356,4902.974617565423
2357,29187.01861683738
2358,7963.158841763377
2359,10324.458424900718
2360,9378.42773515199
2361,31641.072658185687
2362,4425.967016465551
2363,8858.769854608348
2364,9215.180240479724
2365,35370.95255950064
2366,17710.227136855203
2367,7882.541950722795
2368,4718.880082198103
2369,8913.03046152954
2370,2376.604794801539
2371,7222.411470892434
2372,10798.893778738235
2373,19267.224171902268
2374,14126.203308374794
2375,15543.158056083586
2376,13506.422309168498
2377,9817.458963981895
2378,30922.82033557465
2379,8443.65406328855
2380,248.2343519272092
2381,30029.95397953892
2382,15135.089001979084
2383,13103.501426986026
2384,14368.413496332156
2385,2173.2697128865393
2386,30588.418610163975
2387,14664.94071030284
2388,12643.867502654952
2389,46643.65299577991
2390,12372.188510460546
2391,6753.8539746966535
2392,22487.500508229386
2393,16356.232723615905
2394,1699.4424754826102
2395,591.9159710867775
2396,1355.3592823983377
2397,11210.769842751266
2398,13821.328336233242
2399,30878.56474279459
2400,8534.318749853055
2401,8370.79556389713
2402,3087.254548572832
2403,289.3836015858328
2404,1170.0741987351134
2405,6827.249442397066
2406,1839.4650246620831
2407,6562.4426716593525
2408,6515.130384871684
2409,15885.420890570771
2410,13580.974630535131
2411,3951.291473253431
2412,15994.94264045496
2413,9923.038757165163
2414,6695.064048711082
2415,31778.63379522892
2416,1748.576786857346
2417,5964.9098116709965
2418,15462.5036765618
2419,1619.860019900014
2420,18874.18879824886
2421,7359.081699302486
2422,7114.244012521839
2423,11026.398125794176
2424,12025.12099553533
2425,6614.05849301823
2426,23228.688056805837
2427,10669.659263948804
2428,7364.165172398295
2429,11621.708777159105
2430,13186.143360855018
2431,4592.8135788710515
2432,7046.631164217428
2433,8274.18994078752
2434,10444.414597641371
2435,31470.124265440165
2436,10457.062706306575
2437,2450.9958847159683
2438,14443.715449585992
2439,21614.47810258237
2440,16814.35586059976
2441,5132.585446232543
2442,13293.70906594088
2443,2157.453585773524
2444,9171.274539473265
2445,23344.209320549067
2446,15975.219736309838
2447,7855.246767846311
2448,6869.310953368214
2449,5579.478370613063
2450,8307.388425370842
2451,31104.19599402034
2452,16389.433036180908
2453,5842.869778493371
2454,340.6012002383391
2455,9883.324251401737
2456,6886.295876527236
2457,8397.430930872106
2458,10450.106019581872
2459,13778.750202605503
2460,46146.720478085226
2461,12375.04597106738
2462,8349.35629363733
2463,3753.6296718549397
2464,2297.3705060326333
2465,14322.061564451324
2466,23241.3050648081
2467,11567.735952577426
2468,9664.131964666636
2469,9312.68297398985
2470,3183.5287893999935
2471,9944.574941425222
2472,27245.573475814588
2473,2448.8649764633524
2474,18179.22329908749
2475,15677.920847096771
2476,2372.3199631538573
2477,25323.937086983937
2478,14712.186711624201
2479,14211.113796233813
2480,4263.934335655127
2481,14435.663421271398
2482,16562.790397665754
2483,5924.694337520727
2484,22970.266615987835
2485,10341.747030424971
2486,14935.564574950738
2487,5551.076847572108
2488,9271.219776082833
2489,35449.84059032319
2490,12434.727213457656
2491,22261.068409648713
2492,17494.580090597254
2493,18005.666777527633
2494,4520.826799069337
2495,7846.571695621638
2496,6541.6743387698025
2497,7864.389762371625
2498,7101.662442525551
2499,13970.903973621744
2500,15425.967911751462
2501,12821.461658104625
2502,1273.5047080200738
2503,13725.817117863215
2504,6191.804008568475
2505,10510.060396875986
2506,13605.84871195677
2507,1915.2759494604695
2508,19937.569742259824
2509,17892.775695599226
2510,22976.0486282783
2511,14577.221875325487
2512,15382.618513496303
2513,1864.6591754847643
2514,5536.249451295791
2515,9309.13638843747
2516,23690.62580955923
2517,4018.802711867364
2518,12200.287693859675
2519,4958.747224929934
2520,10865.33203889322
2521,3060.4635124617644
2522,649.4602137479663
2523,7071.256003629167
2524,5521.730683023064
2525,3149.834963954356
2526,5106.58702071469
2527,3754.3279517661695
2528,7705.072942863169
2529,5197.991052047816
2530,2057.4662387515837
2531,6970.589948391154
2532,3957.9321360025388
2533,2324.6719902857894
2534,6071.309881419569
2535,6956.98377094288
2536,17541.761893931278
2537,6570.485940946874
2538,7379.8652575169435
2539,13064.362027201594
2540,31412.20325407673
2541,5150.096313671112
2542,6840.455338527861
2543,11969.342213102143
2544,23667.92104714697
2545,9640.546329012768
2546,6044.251279798658
2547,32456.724059492277
2548,45674.99888874589
2549,7605.979591564094
2550,10993.477981972872
2551,10573.742444573663
2552,9037.745012910354
2553,3316.2689459659596
2554,5762.148690313887
2555,9156.770266398133
2556,28176.593177193725
2557,26802.711596336485
2558,19712.907036724533
2559,1926.0861143768414
2560,18154.419025485797
2561,7619.120705736056
2562,8229.816622886568
2563,24574.788766569658
2564,22910.193878895458
2565,11075.83644296465
2566,19124.169851809304
2567,11238.75674537786
2568,11064.116882924734
2569,9662.956553377286
2570,10119.163809956723
2571,2445.2034446344337
2572,8481.14376093481
2573,9339.910945649108
2574,4491.810995933919
2575,8815.784069377703
2576,3638.6763757527706
2577,6768.095046091648
2578,2085.337502944013
2579,12024.333301761713
2580,4067.4904813266007
2581,2620.822881343914
2582,10177.139067156219
2583,2157.4383836537017
2584,6106.002847793132
2585,46485.89781482225
2586,30331.397645293135
2587,4307.10426385358
2588,7764.405543666279
2589,25102.97466018498
2590,16587.868923650247
2591,2877.5203350580937
2592,12407.126885435386
2593,7252.513934169168
2594,4267.075841241078
2595,17194.049049670695
2596,4371.118827786668
2597,11104.388482775017
2598,9141.224640406825
2599,9168.61896973563
2600,3904.631587566911
2601,5194.881304446472
2602,8881.678659656389
2603,31766.028747609147
2604,22969.280192714174
2605,14630.658378039132
2606,3664.8168354861255
2607,15152.097098999902
2608,16710.307675329776
2609,15658.931301027515
2610,12309.15194503025
2611,18676.339648929075
2612,6340.477044676399
2613,26766.44974725657
2614,33732.22476592468
2615,6746.8708703121765
2616,9321.428239859704
2617,20134.503330265405
2618,5906.026248350244
2619,5213.335230973711
2620,9871.617147545829
2621,5712.340256232973
2622,11376.643220303902
2623,24334.99486841813
2624,8183.320865107013
2625,10700.375364705855
2626,3516.0819335721326
2627,12846.872986349612
2628,19071.464432585635
2629,15187.535403698206
2630,21076.113253063955
2631,16299.500492109122
2632,10027.164363925604
2633,11941.948589753847
2634,16825.07196776029
2635,5072.987805736273
2636,10797.337724130093
2637,18225.669652369226
2638,19138.68061342175
2639,19230.867805092377
2640,18101.56058075007
2641,3353.4674030206315
2642,12541.679542375708
2643,15697.32276723766
2644,7396.455314884086
2645,24890.213849567073
2646,8766.987212002668
2647,8033.596740284189
2648,3384.687362777813
2649,30478.511899217
2650,12429.455827419662
2651,4395.682910809579
2652,20167.04474297857
2653,8965.307168455032
2654,10927.565813143043
2655,14840.200233740512
2656,4146.003105668456
2657,27454.044186740528
2658,25835.85778113955
2659,3908.9682384199973
2660,17550.381560973914
2661,5615.1958327090115
2662,11389.388866932
2663,4002.8168003769583
2664,6224.70172772157
2665,40769.30442636076
2666,30242.190106928905
2667,1788.751601788674
2668,17509.544820259478
2669,21998.949749422336
2670,6082.286646134984
2671,20661.523767118677
2672,28014.18507908014
2673,13478.059578014327
2674,32111.035281608583
2675,11754.51169289583
2676,7571.159456429923
2677,20574.726767320022
2678,7002.11010376313
2679,6745.402251181883
2680,15364.378991285024
2681,25606.668727879332
2682,7482.360283410906
2683,42160.26219195566
2684,7505.6354668574495
2685,7628.885000521792
2686,22308.90199233515
2687,1431.8520178960844
2688,12940.435101036011
2689,10237.49901933241
2690,2207.240881677966
2691,26901.97390133378
2692,236.22007280103023
2693,10341.383551143366
2694,15457.882407727588
2695,12231.505645206385
2696,6564.680569107911
2697,8701.344975440583
2698,14857.789483115568
2699,15695.145773766159
2700,5242.895046514159
2701,14091.500355717995
2702,5243.480438591637
2703,17332.76542677713
2704,30474.778483173086
2705,20567.289680475496
2706,29649.737432745755
2707,31005.557556130127
2708,5726.378706001813
2709,10464.796314998714
2710,29729.69690942549
2711,7782.76579906304
2712,22819.508114159184
2713,9793.91109379874
2714,3413.4536130398656
2715,11287.804051386038
2716,8987.045981884496
2717,18907.792479054213
2718,29527.01368804791
2719,2995.6259407609673
2720,38400.9978715242
2721,3862.520518414358
2722,22414.97737009604
2723,2309.240306194183
2724,20080.93390330635
2725,9274.282261992765
2726,8480.774355786563
2727,12702.070487269226
2728,4738.117725260151
2729,13824.272948973907
2730,5188.338011818359
2731,7069.851637248842
2732,7623.096295378067
2733,43255.37966592557
2734,13075.079687894244
2735,17804.765323791253
2736,16971.176123707282
2737,11749.935299116773
2738,7174.192032857251
2739,8982.675582342981
2740,14375.524503471588
2741,5813.7176228837425
2742,16246.531870286268
2743,3709.9668498156257
2744,6147.982600877633
2745,23410.911995192957
2746,1501.1500336154659
2747,15639.853867530766
2748,17382.560785753732
2749,11679.199533479452
2750,17690.034562018216
2751,14082.850669557349
2752,1295.9554137888506
2753,10058.074226187357
2754,28050.244606033313
2755,19411.691358402102
2756,8811.763075554682
2757,6224.945888649355
2758,19855.711814538176
2759,23176.565719547998
2760,7522.915993609836
2761,11510.405770802652
2762,13147.832926683319
2763,6358.519062782298
2764,5285.057914250858
2765,31299.30715478353
2766,16943.89371104452
2767,13081.97477335231
2768,15418.548842321205
2769,5296.9624501711605
2770,5942.367720187209
2771,20456.206582960644
2772,11043.684938208453
2773,12543.064010127851
2774,4597.606856709281
2775,12811.638877814119
2776,10677.556349771365
2777,22735.27115141647
2778,9382.705734911411
2779,3638.734026018834
2780,18585.995755444204
2781,32815.16981163782
2782,27551.791224686473
2783,19464.01798524324
2784,58957.87663099039
2785,31837.718948485195
2786,5843.414183315878
2787,19087.391882343374
2788,20561.492661145654
2789,5019.893883243818
2790,10380.750459808747
2791,2631.593534632292
2792,13039.581060128825
2793,3405.7364182762094
2794,12012.631169691853
2795,17263.32769183641
2796,22493.63420170616
2797,10911.188664213632
2798,6565.570084616264
2799,2169.700482532567
2800,3908.6305019951756
2801,13812.149567840033
2802,30187.641270824646
2803,10944.32999830009
2804,1555.057032657982
2805,5528.91191478583
2806,1475.4081763629165
2807,3989.199282960323
2808,15780.018223289455
2809,4997.368848494595
2810,20667.78088224279
2811,6771.189512757625
2812,13320.307139131866
2813,5153.960495478972
2814,4972.376711797889
2815,5151.505378743017
2816,16909.04228899573
2817,3828.7625396034273
2818,11887.93018393375
2819,8407.685906709077
2820,3609.372759862523
2821,10885.490595615109
2822,6084.793334827776
2823,8081.376046703194
2824,6507.6390879328
2825,10344.441692104234
2826,3471.42293650362
2827,1532.8784044454294
2828,15006.539688330644
2829,4432.638004332936
2830,9558.861086298859
2831,16647.583254784575
2832,3313.4611284226967
2833,7351.863809002261
2834,12417.464655675083
2835,18896.998758858626
2836,9110.07938013981
2837,30061.807546443528
2838,1291.550743426758
2839,11106.26519881524
2840,8975.045590050278
2841,5304.830515642865
2842,66454.08381778368
2843,2769.1022476190756
2844,7229.787896972837
2845,14693.263408148268
2846,12239.247715279416
2847,4995.809354247264
2848,14204.317780894089
2849,8460.963427829356
2850,27723.257720298996
2851,26651.874352091498
2852,3327.3095586083155
2853,8237.090150300543
2854,2337.4774920991536
2855,12322.964675290641
2856,14655.880656539262
2857,10882.047438108877
2858,2411.6921422655632
2859,4425.927462917604
2860,12925.760568959662
2861,17483.912327219197
2862,7655.491569460824
2863,905.8669805224188
2864,5033.849114249664
2865,5282.876998851293
2866,10524.944317860847
2867,8383.657382679952
2868,26702.933312448225
2869,26369.13364725662
2870,4652.867774021229
2871,1896.051100773094
2872,27829.965066326335
2873,14835.6682167
2874,9803.372567328313
2875,7486.257732124483
2876,10840.684314195283
2877,8049.15236600545
2878,7785.204040715541
2879,17124.353599641814
2880,38636.26163308315
2881,16159.21868117045
2882,22261.615752270718
2883,16315.376795369497
2884,9294.82461031292
2885,1728.3923580819746
2886,29451.97000602965
2887,9234.18781659989
2888,7281.602080892954
2889,14601.560518069613
2890,6286.359727589489
2891,11946.383572960742
2892,3037.5331635524285
2893,26514.427524776438
2894,17077.867947004816
2895,4408.542804832015
2896,11300.323849382155
2897,17068.193694939975
2898,6938.734391894347
2899,13729.830649444102
2900,22746.97855544995
2901,7229.5085627860835
2902,28135.389028689322
2903,2195.718174287683
2904,14311.510905700892
2905,5105.711343820388
2906,2006.8559616491132
2907,36979.68438816789
2908,18900.001014866564
2909,2112.1054486877724
2910,1902.727562799803
2911,7139.538084163457
2912,16430.246313116593
2913,19572.957684230172
2914,17870.423736286724
2915,6118.930147210853
2916,14564.44219344138
2917,10736.949421641113
2918,7804.9129076266645
2919,1733.8964489855523
2920,13780.577020007218
2921,8257.287189047243
2922,4214.388549541735
2923,10725.85657599011
2924,21784.031173748317
2925,19171.097842069958
2926,5682.05889064841
2927,11017.06834075265
2928,23242.786718035408
2929,7225.582212873344
2930,8439.11817197776
2931,8800.426113380343
2932,4839.489521371595
2933,10410.125903871345
2934,4264.520705688654
2935,12501.549871648522
2936,5321.7419410840175
2937,26499.810564954863
2938,2602.4690077425116
2939,3009.9718475242976
2940,6914.151304939913
2941,25161.205246892052
2942,1328.1225646315459
2943,13348.626659746897
2944,35631.33953303253
2945,25207.061033692735
2946,3542.108352003864
2947,1601.1829579161529
2948,10652.291373097678
2949,5136.385859202183
2950,7729.0129072859345
2951,10655.43536900983
2952,2545.808842315435
2953,5011.89841465123
2954,15542.60121675108
2955,11196.671779899703
2956,5421.639617832306
2957,13741.972231509208
2958,13382.467060753359
2959,8193.20549560982
2960,16781.630178976342
2961,6090.1017435089425
2962,8225.490562391311
2963,32176.333238847972
2964,18986.226390203312
2965,18797.355561970187
2966,2929.186682026718
2967,26571.327006593387
2968,8090.969197594143
2969,13485.953195885839
2970,5599.4190093383895
2971,23758.818746540637
2972,3300.9206799789035
2973,6825.336673013456
2974,14157.504457761475
2975,14918.543485221806
2976,2879.8700412371963
2977,15815.823669162995
2978,19490.580019319623
2979,8833.80664773835
2980,3708.804912213504
2981,3052.271071761615
2982,9315.788130157043
2983,4376.796129644118
2984,17911.542982997435
2985,15762.088631761544
2986,34085.1582177755
2987,7397.526745492387
2988,15926.844799801245
2989,29723.677488280384
2990,5996.2662771314535
2991,6223.125854545449
2992,12747.816433055894
2993,11788.87847654814
2994,8745.698911595879
2995,27804.63589062414
2996,4279.144457365847
2997,16248.51636827804
2998,25275.101536467908
2999,7299.382853211945
3000,5577.841816242752
3001,9061.618553024047
3002,12848.92412046571
3003,18848.834872440544
3004,14123.164525481328
3005,7809.402237464202
3006,8036.161266335357
3007,34557.477423145734
3008,9596.329767543342
3009,8905.1499024962
3010,10456.781342319906
3011,6395.7475497345795
3012,2730.4483376386447
3013,12232.373575515692
3014,10679.213405854003
3015,6940.257821608925
3016,9705.994305172213
3017,8212.69929506201
3018,31827.38505291566
3019,10699.648110291479
3020,1467.2041872584164
3021,2725.848851932933
3022,20477.35767666762
3023,14823.196861470036
3024,2628.369425146325
3025,4146.378493441544
3026,30017.362011415797
3027,13284.791633787234
3028,5881.078596779156
3029,10120.061854211115
3030,8449.049873675633
3031,2948.573800627762
3032,2762.9719027156475
3033,14239.536803619108
3034,22097.82441470132
3035,31663.36319511142
3036,9421.028325134515
3037,8426.223572609457
3038,2509.605680134514
3039,6375.633438817226
3040,5560.220964968873
3041,19097.1651879734
3042,4487.785452972061
3043,9018.189483924953
3044,5921.208135425862
3045,14347.818800651008
3046,29883.49197185157
3047,15533.176417006973
3048,3479.996989033096
3049,18847.883578499313
3050,5507.528854146107
3051,19668.068735927907
3052,2760.963063897888
3053,15159.82323720234
3054,13619.29455867181
3055,12948.95212047306
3056,11359.798278515551
3057,3374.082535241472
3058,7262.118637916006
3059,26117.19721911486
3060,13286.097677369298
3061,11336.897228188047
3062,12617.083094808699
3063,13808.359707975162
3064,16823.417713869116
3065,6016.10612034655
3066,4033.2667835697603
3067,27989.485257244047
3068,9075.014627180983
3069,2752.2216810051987
3070,19227.152236774262
3071,5464.958085827152
3072,11364.97583078772
3073,15254.50685169464
3074,2971.291281047758
3075,5815.186892330118
3076,15895.332929274664
3077,7418.420865666443
3078,6567.8500839901935
3079,1491.976156139157
3080,4958.63200652158
3081,28419.04386353405
3082,12538.716302224993
3083,10124.430712872376
3084,22119.859205026532
3085,12023.293220966609
3086,4100.09098998814
3087,520.1745852110467
3088,10099.004683074254
3089,3150.710183036299
3090,4285.6843742375395
3091,13987.848326460748
3092,5832.6530061512185
3093,7831.0395459663
3094,14494.169987926627
3095,25439.318159012662
3096,20462.777525233443
3097,9410.285742209802
3098,22926.650594003924
3099,7115.576228404842
3100,7942.1384959649395
3101,42387.864738814045
3102,2717.4038541648456
3103,21708.114628863616
3104,8611.15889105386
3105,30363.275828392514
3106,11332.045227041037
3107,19902.358895307676
3108,13978.134490669807
3109,7880.887310580099
3110,3594.5526027523374
3111,6683.5687252441
3112,15220.250280447888
3113,1965.9577704120159
3114,10512.001758897446
3115,3234.380069792767
3116,1408.5150016585212
3117,5486.166354426384
3118,10947.351601764256
3119,42484.590281745004
3120,2944.830691975866
3121,19445.31281065222
3122,11144.165367076732
3123,5473.852066511542
3124,5779.9693212501315
3125,28575.931033680172
3126,14258.278065475028
3127,10013.939564017008
3128,6982.627915457571
3129,2399.829861181453
3130,2965.5670188206072
3131,13911.935115442808
3132,1413.6936749643844
3133,10052.688049248498
3134,6144.2794414599975
3135,15199.295855369528
3136,2736.7606230167435
3137,10392.292633982306
3138,9143.996962140644
3139,4249.724621233703
3140,11381.284561849292
3141,22536.74746666426
3142,23941.40932954513
3143,7398.2179502526005
3144,25078.555010875956
3145,21690.14777134513
3146,7056.062268500041
3147,13847.54715847658
3148,10384.907518167329
3149,38146.065385305716
3150,6747.701363846224
3151,11124.659757792733
3152,2137.1450422305898
3153,4246.297488014575
3154,10505.059853345583
3155,4241.543463554783
3156,14647.856106644755
3157,6699.141334453617
3158,9441.745170673674
3159,26538.93503889776
3160,11459.102413077328
3161,1778.528167858822
3162,14708.15714050402
3163,1296.7797582678522
3164,676.7698107620595
3165,17157.75743042384
3166,6354.1792165208
3167,6533.223930922046
3168,2701.042235987608
3169,29689.26179305649
3170,6817.582883883092
3171,29848.539276269174
3172,48318.48948725456
3173,8528.096284682644
3174,18475.95687637738
3175,2467.5411911799256
3176,14446.152533582612
3177,5051.812890348368
3178,30656.129314279042
3179,5470.5478271683305
3180,17825.202791045616
3181,5835.525743766533
3182,17961.11435388975
3183,6620.053365430611
3184,9872.561831322084
3185,20877.75111915562
3186,10953.040401029806
3187,24035.40488125443
3188,31409.361701041453
3189,12266.011916627884
3190,16935.71461386496
3191,53498.939383104305
3192,10803.600623172479
3193,13224.907611119519
3194,22051.07079610293
3195,35754.468728368905
3196,11488.316160285876
3197,12580.519967852293
3198,18632.988875249193
3199,7070.169193275441
3200,2077.984527176688
3201,2056.2864930530927
3202,10502.544363469005
3203,12341.62668042763
3204,25949.163002521567
3205,19086.668934996676
3206,1380.7453355146633
3207,18803.026959756528
3208,6550.46370718507
3209,4364.531406323338
3210,27878.651390261646
3211,20484.48340454765
3212,10802.881680120718
3213,14824.560107626354
3214,21597.767267234307
3215,9967.856351062148
3216,5354.179596935172
3217,16327.942124007428
3218,13512.387679936965
3219,37292.15602326807
3220,7328.712377328415
3221,17328.060085046356
3222,7549.901381374986
3223,25123.086381627705
3224,16771.968518874422
3225,9822.23924825214
3226,5338.201778953962
3227,9779.49004791756
3228,33697.33061556021
3229,4160.306833637262
3230,12770.159582151427
3231,6506.585078811278
3232,9898.145773438164
3233,4291.32055860114
3234,4285.252046683944
3235,11756.584220784067
3236,3322.2030674383514
3237,14695.08830311928
3238,3900.643660795298
3239,6634.266791766922
3240,12396.158616083256
3241,5554.123980348975
3242,18949.946910181407
3243,7376.866031847362
3244,33324.14242452068
3245,16263.635986801843
3246,15213.31973355815
3247,15940.737330925227
3248,6601.448147372117
3249,17564.086713867717
3250,5240.102059680805
3251,10422.9126352655
3252,9227.545580527205
3253,7099.189467579169
3254,10432.704030915393
3255,6616.907744271028
3256,4137.093400816017
3257,6548.822798098421
3258,15446.438264114213
3259,2138.538203125972
3260,20989.194950482182
3261,22882.340601004413
3262,3484.6272144594673
3263,14094.951874541353
3264,21732.757859900288
3265,9199.159542702702
3266,3458.598168827916
3267,1932.7618804280326
3268,8317.411470437328
3269,45189.122346465076
3270,28971.160349279635
3271,8376.098071750559
3272,12354.81881763228
3273,12504.737681831068
3274,3652.8060954659495
3275,1472.4411629064878
3276,14153.068884244956
3277,10842.403012720375
3278,5954.044469876185
3279,2159.4952697051444
3280,8209.369769685141
3281,6822.882119485226
3282,20433.821007348906
3283,12257.966842032525
3284,8296.951928712593
3285,6080.4449173009625
3286,26897.352981836302
3287,14085.57019868857
3288,5589.311106150996
3289,16153.404312535
3290,11164.63381754102
3291,9587.48486611154
3292,6248.010717790647
3293,6968.615190307196
3294,266.64056225691206
3295,38305.609347500504
3296,18465.87566459694
3297,24743.651664319514
3298,7942.824335381585
3299,16989.32987600246
3300,13627.414155709563
3301,14760.583706794161
3302,13270.741710519533
3303,45557.314840766245
3304,21516.665332357847
3305,25295.460292000036
3306,12114.729898035994
3307,2458.7443390374733
3308,20889.239143261755
3309,4740.621983100079
3310,17452.22788404387
3311,18209.838644370397
3312,11343.235386990276
3313,13369.607538571681
3314,10649.461168064829
3315,8243.922282779791
3316,5932.399050147549
3317,5864.929181708932
3318,32630.383674516626
3319,7846.7525568847495
3320,4813.590454645739
3321,2437.1567985084534
3322,7982.4446148955
3323,27957.18321015578
3324,25701.139242216836
3325,29731.738176380077
3326,8781.296368561074
3327,23540.999739828647
3328,4751.663412630784
3329,10510.610753878158
3330,33761.85238241809
3331,11137.323951905117
3332,4881.684608674957
3333,3803.721357520515
3334,3469.439780143195
3335,11551.286219228901
3336,4858.752701753011
3337,10864.164952077284
3338,19973.04042434965
3339,15853.807066140469
3340,35398.318681937395
3341,17972.627221691655
3342,6054.98615104792
3343,10438.07906975628
3344,3503.2745832628634
3345,9908.348382269678
3346,5806.890111316946
3347,26825.583588179154
3348,5009.540566674762
3349,7157.434242523961
3350,15534.952517179276
3351,13090.158939350778
3352,6134.268387325113
3353,12294.06826944806
3354,17254.0619838913
3355,15410.336869075501
3356,4315.836837320815
3357,12978.093722294096
3358,2246.627771836991
3359,10015.16928815372
3360,30755.46447893957
3361,1943.091099985006
3362,10439.07578875284
3363,3824.5240753899207
3364,2583.378021645673
3365,6441.020124736568
3366,22984.505143669645
3367,11919.99627694158
3368,2943.68261252754
3369,3000.276910227254
3370,11574.981928678308
3371,13231.535967714144
3372,7131.036714549244
3373,1794.5800028736335
3374,14477.731612812902
3375,3569.712321140818
3376,7510.085228818234
3377,28717.046389432857
3378,17774.665702339007
3379,21630.08497757987
3380,18301.320050560076
3381,12932.377586116705
3382,3611.8183874634856
3383,8905.08213277061
3384,7984.969733954945
3385,6909.371961993403
3386,13968.014795020783
3387,6498.8601798276695
3388,10586.650994192552
3389,28667.050055211777
3390,14478.584693202254
3391,2897.1435613449466
3392,13568.501216764966
3393,18522.517112493922
3394,18151.092220554307
3395,19303.876063585474
3396,18179.955395703233
3397,6675.926543979334
3398,14980.830350184011
3399,1178.8352408214903
3400,12842.323501988145
3401,20408.753772718886
3402,4827.263307093472
3403,18596.143866103994
3404,4582.084657711375
3405,29758.9639601812
3406,2739.7812566210077
3407,14820.378440089968
3408,37350.50913301459
3409,4725.063612992137
3410,1431.0832909534186
3411,11350.101447708399
3412,11750.235364918832
3413,6489.639442794511
3414,15054.333960397535
3415,29714.36412895062
3416,6574.113633990655
3417,3031.839986170433
3418,49752.776154483065
3419,20944.22663552233
3420,2398.96190133325
3421,4315.59326735217
3422,5591.016555440499
3423,10412.281562924862
3424,10229.222403579364
3425,8147.4957429128035
3426,13091.87771859372
3427,18082.497815134637
3428,16970.193179007965
3429,21690.778408701273
3430,4500.393027890571
3431,13382.836295549218
3432,8180.981441196173
3433,25485.921548532617
3434,37243.729696927054
3435,16639.711204625062
3436,48719.169955548874
3437,16548.306704467435
3438,6832.878325621868
3439,28053.134536684698
3440,1765.1833552184748
3441,2481.6946845581956
3442,10235.601494037208
3443,13465.883428331877
3444,9817.448113238836
3445,21419.946132967056
3446,6785.595807227887
3447,3966.8197081788235
3448,20192.89267892822
3449,224.51052637469095
3450,9008.233292164967
3451,28842.53442522597
3452,9255.949159167756
3453,3126.766166441206
3454,8501.833298319461
3455,7891.7325375531145
3456,7160.517764815604
3457,12090.64262529668
3458,1513.4537115761525
3459,14521.867834416214
3460,13629.569065922982
3461,874.1719820613766
3462,22576.103876994468
3463,12883.523636036376
3464,19101.38660552532
3465,31613.16046323647
